name,alias,status
Washing Machine Technician,washing-machine-technician-jobs,1
Technician Electrical Panel,technician-electrical-panel-jobs,1
Electrical Technician,electrical-technician-jobs,1
Hardware Technician,hardware-technician-jobs,1
Hydraulic Repair Technician,hydraulic-repair-technician-jobs,1
Air Conditioner Technician,air-conditioner-technician-jobs,1
Cooler Technician,cooler-technician-jobs,1
CNG Technician,cng-technician-jobs,1
Technician Fitter,technician-fitter-jobs,1
XRay Technician,xray-technician-jobs,1
Electronic Soldering,electronic-soldering-jobs,1
Battery Technician,battery-technician-jobs,1
Inverter Technician,inverter-technician-jobs,1
Pipeline Technician,pipeline-technician-jobs,1
TV Technician,tv-technician-jobs,1
LCD Technician,lcd-technician-jobs,1
Plant Ac Technician,plant-ac-technician-jobs,1
Network Technician,network-technician-jobs,1
Refrigerator  Technician,refrigerator-technician-jobs,1
Water Cooler Technician,water-cooler-technician-jobs,1
UPS Technician,ups-technician-jobs,1
Zerox Technician,zerox-technician-jobs,1
Tower Technician,tower-technician-jobs,1
Dc Power Technician,dc-power-technician-jobs,1
Anaesthetic Machine Technician,anaesthetic-machine-technician-jobs,1
Blood Pressure Machine Technician,blood-pressure-machine-technician-jobs,1
ECG Technician,ecg-technician-jobs,1
X Ray Technician,x-ray-technician-jobs,1
Technician Instrument,technician-instrument-jobs,1
Optical Technician,optical-technician-jobs,1
Pipe Technician,pipe-technician-jobs,1
Operation Theater Technician,operation-theater-technician-jobs,1
Geyser Technician,geyser-technician-jobs,1
Audio Technician,audio-technician-jobs,1
VSI Connecter Technician,vsi-connecter-technician-jobs,1
Cash Machine Technician,cash-machine-technician-jobs,1
Vacuum Cleaner Technician,vacuum-cleaner-technician-jobs,1
Sweeper Equipment Technician,sweeper-equipment-technician-jobs,1
Computer Lab Technician,computer-lab-technician-jobs,1
Coffee Machine Technician,coffee-machine-technician-jobs,1
Internet Modem Technician,internet-modem-technician-jobs,1
GPS Technician,gps-technician-jobs,1
Oven Technician,oven-technician-jobs,1
LED Light Technician,led-light-technician-jobs,1
Solar Power Plant Technician,solar-power-plant-technician-jobs,1
Fiber Optic Technician,fiber-optic-technician-jobs,1
Mobile Repair Technician,mobile-repair-technician-jobs,1
Aircraft Maintenance Technician,aircraft-maintenance-technician-jobs,1
Aircraft Technician,aircraft-technician-jobs,1
IT Technician,it-technician-jobs,1
Chimney Technician,chimney-technician-jobs,1
AC Plant Maintenance,ac-plant-maintenance-jobs,1
Pathology Lab Technician,pathology-lab-technician-jobs,1
Networking Technician,networking-technician-jobs,1
Lam Technician,lam-technician-jobs,1
SQ Technician,sq-technician-jobs,1
Ro Water Purifier Technician,ro-water-purifier-technician-jobs,1
Microwave Oven Technician,microwave-oven-technician-jobs,1
Appliances Technician,appliances-technician-jobs,1
Bowling Technician,bowling-technician-jobs,1
Auto Machine Technician,auto-machine-technician-jobs,1
Meter Technician,meter-technician-jobs,1
Pcb Soldering Technician,pcb-soldering-technician-jobs,1
Boiler Machine Technician,boiler-machine-technician-jobs,1
Water Dispenser Technician,water-dispenser-technician-jobs,1
Speaker Technician,speaker-technician-jobs,1
Set Top Box Technician,set-top-box-technician-jobs,1
Mobile Tower Technician,mobile-tower-technician-jobs,1
Utility Meter Technician,utility-meter-technician-jobs,1
ENT Technician,ent-technician-jobs,1
Photocopy Technician,photocopy-technician-jobs,1
CCTV Installation & Technician,cctv-installation-and-technician-jobs,1
Window AC Technician,window-ac-technician-jobs,1
Watercooler Technician,watercooler-technician-jobs,1
Neurology Technician,neurology-technician-jobs,1
MRI Technician,mri-technician-jobs,1
Stabilizers Technician,stabilizers-technician-jobs,1
Tandoor Technician,tandoor-technician-jobs,1
Heater Technician,heater-technician-jobs,1
Theater Technician,theater-technician-jobs,1
Gas Pipe Technician,gas-pipe-technician-jobs,1
Ophthalmic Testing Technician,ophthalmic-testing-technician-jobs,1
Credit Card Machine Technician,credit-card-machine-technician-jobs,1
Swipe Machine Technician,swipe-machine-technician-jobs,1
Automation Maintenance Technician,automation-maintenance-technician-jobs,1
VMC Machine Operator,vmc-machine-operator-jobs,1
Tubelight Technician,tubelight-technician-jobs,1
Ios Technician,ios-technician-jobs,1
Water Heater Technician,water-heater-technician-jobs,1
Water Heater Maker,water-heater-maker-jobs,1
Air Compressor Technician,air-compressor-technician-jobs,1
Generator Technician,generator-technician-jobs,1
ATM Service  Technician,atm-service-technician-jobs,1
Dental Chair Technician,dental-chair-technician-jobs,1
General Fitter Technician,general-fitter-technician-jobs,1
LED Lighting Technician,led-lighting-technician-jobs,1
AC PVC Technician,ac-pvc-technician-jobs,1
LED Tv Technician,led-tv-technician-jobs,1
Deep Freezer Technician,deep-freezer-technician-jobs,1
Plasma Tv Technician,plasma-tv-technician-jobs,1
Vision Technician,vision-technician-jobs,1
Electronic Amplifier Technician,electronic-amplifier-technician-jobs,1
Amplifier Technician,amplifier-technician-jobs,1
Amplifier Maker,amplifier-maker-jobs,1
Biometric Technician,biometric-technician-jobs,1
Fire Alarm Technician,fire-alarm-technician-jobs,1
Microscope Machine Technician,microscope-machine-technician-jobs,1
Copier Technician,copier-technician-jobs,1
Ro Plant Technician,ro-plant-technician-jobs,1
Ipad Technician,ipad-technician-jobs,1
IPhone Technician,iphone-technician-jobs,1
Sewing Machine Technician,sewing-machine-technician-jobs,1
Pest Control Technician,pest-control-technician-jobs,1
Medical Equipment Technician,medical-equipment-technician-jobs,1
Electronics Hardware Technician,electronics-hardware-technician-jobs,1
Pharmacy Technician,pharmacy-technician-jobs,1
Fridge Technician,fridge-technician-jobs,1
OT Technician,ot-technician-jobs,1
Watch Repair,watch-repair-jobs,1
Bicycle Repair,bicycle-repair-jobs,1
Cold Drink Technician,cold-drink-technician-jobs,1
Mobile Repairing,mobile-repairing-jobs,1
Repairing,repairing-jobs,1
Elevator Technician,elevator-technician-jobs,1
Camera Repair,camera-repair-jobs,1
Maintenance Technician,maintenance-technician-jobs,1
Solar Technician,solar-technician-jobs,1
Machine Technician,machine-technician-jobs,1
Industrial Automation,industrial-automation-jobs,1
Machine Repairing,machine-repairing-jobs,1
Repairing Work,repairing-work-jobs,1
Treadmill Technician,treadmill-technician-jobs,1
Digonastic,digonastic-jobs,1
Refrigerator Repair,refrigerator-repair-jobs,1
Mobile Engineer,mobile-engineer-jobs,1
Cooker Repairing,cooker-repairing-jobs,1
Printer Repair,printer-repair-jobs,1
Mobile Hardware Repair,mobile-hardware-repair-jobs,1
Chanel Boards Technician,chanel-boards-technician-jobs,1
Mobile Charger Repair,mobile-charger-repair-jobs,1
Electrical Panel Technician,electrical-panel-technician-jobs,1
Control Electric Panel Technician,control-electric-panel-technician-jobs,1
Battery Charger Technician,battery-charger-technician-jobs,1
Mechanical Technician,mechanical-technician-jobs,1
Fireman,fireman-jobs,1
Telephone Technician,telephone-technician-jobs,1
Telecom Tower Technician,telecom-tower-technician-jobs,1
Fire Fighter,fire-fighter-jobs,1
Aircraft Maintenance Engineer,aircraft-maintenance-engineer-jobs,1
Electronics Techinician,electronics-techinician-jobs,1
Fire Protection Technician,fire-protection-technician-jobs,1
Window Fixing Technician,window-fixing-technician-jobs,1
Technical Officer,technical-officer-jobs,1
Mobile Technician,mobile-technician-jobs,1
Modem Test Technician,modem-test-technician-jobs,1
Dialux Operator,dialux-operator-jobs,1
Beauty Technician,beauty-technician-jobs,1
Currency Counting Machine Technician,currency-counting-machine-technician-jobs,1
Led Technician,led-technician-jobs,1
Operation Theatre Technician,operation-theatre-technician-jobs,1
TV Repairing,tv-repairing-jobs,1
Water Cooler Service Technician,water-cooler-service-technician-jobs,1
Meter Reader,meter-reader-jobs,1
Automotive Senior Technician,automotive-senior-technician-jobs,1
hvac,hvac-jobs,1
Diagnostic Assistant,diagnostic-assistant-jobs,1
Senior Technician,senior-technician-jobs,1
Diagnostic Technician,diagnostic-technician-jobs,1
Barcode Technician,barcode-technician-jobs,1
Elevator Operator,elevator-operator-jobs,1
Cook,cook-jobs,1
Cooking,cooking-jobs,1
Indian Cook,indian-cook-jobs,1
Indian Curry,indian-curry-jobs,1
House Cook,house-cook-jobs,1
Non Veg Cook,non-veg-cook-jobs,1
Chinese Cook,chinese-cook-jobs,1
Continental Cook,continental-cook-jobs,1
Chinese  Cook,chinese-cook-jobs,1
Indain Cook,indain-cook-jobs,1
North Indian Cook,north-indian-cook-jobs,1
Thai Cook,thai-cook-jobs,1
Veg Cook,veg-cook-jobs,1
Halwai,halwai-jobs,1
Veg Non Veg Cook,veg-non-veg-cook-jobs,1
North Indian,north-indian-jobs,1
Pizza Maker,pizza-maker-jobs,1
Chinese Food,chinese-food-jobs,1
North Indian  Cook,north-indian-cook-jobs,1
South Indian Cook,south-indian-cook-jobs,1
Tandoor Cook,tandoor-cook-jobs,1
Head Cook,head-cook-jobs,1
Pop Corn Maker,pop-corn-maker-jobs,1
Thai,thai-jobs,1
Mexican,mexican-jobs,1
South  Indian,south-indian-jobs,1
Indian & South Indian,indian-and-south-indian-jobs,1
Fast Food,fast-food-jobs,1
DCDP,dcdp-jobs,1
Pizza Dough Maker,pizza-dough-maker-jobs,1
Indin Curry,indin-curry-jobs,1
Indian Curry Commi 1,indian-curry-commi-1-jobs,1
Indian Curry Cook,indian-curry-cook-jobs,1
Chole Bhatura Maker,chole-bhatura-maker-jobs,1
Indian And South Indian Cook,indian-and-south-indian-cook-jobs,1
Commi 3 Cook,commi-3-cook-jobs,1
CDP,cdp-jobs,1
Tandoor Helper,tandoor-helper-jobs,1
South Indian  Cook,south-indian-cook-jobs,1
Street Fast Food,street-fast-food-jobs,1
Marathi Cook,marathi-cook-jobs,1
Indian Curry Commi 3,indian-curry-commi-3-jobs,1
Kathi Rolls,kathi-rolls-jobs,1
Western Cook,western-cook-jobs,1
Indian Snakes Maker,indian-snakes-maker-jobs,1
Namkeen Maker,namkeen-maker-jobs,1
Bengali Cook,bengali-cook-jobs,1
Tandoori Cook,tandoori-cook-jobs,1
Japanse Cook,japanse-cook-jobs,1
Kulfi Maker,kulfi-maker-jobs,1
Chat Maker,chat-maker-jobs,1
Pastry Cook,pastry-cook-jobs,1
Cook Helper,cook-helper-jobs,1
Tea Maker,tea-maker-jobs,1
Baker,baker-jobs,1
Kitchen Supervisor,kitchen-supervisor-jobs,1
Craft Baker,craft-baker-jobs,1
Food Supplier,food-supplier-jobs,1
Juice Maker,juice-maker-jobs,1
Sweet Maker,sweet-maker-jobs,1
Cook Assistant,cook-assistant-jobs,1
Momos Maker,momos-maker-jobs,1
Pav Bhaji Maker,pav-bhaji-maker-jobs,1
Egg Maker,egg-maker-jobs,1
Paratha Maker,paratha-maker-jobs,1
Diet Food Maker,diet-food-maker-jobs,1
Appetizer,appetizer-jobs,1
Cold Kitchen Chef,cold-kitchen-chef-jobs,1
Catering,catering-jobs,1
Catering Helper Boy,catering-helper-boy-jobs,1
Sweeper,sweeper-jobs,1
Sweeper Supervisor,sweeper-supervisor-jobs,1
Catering Supervisor,catering-supervisor-jobs,1
Waiter Supervisor,waiter-supervisor-jobs,1
Supervisor(catering Boy),supervisorcatering-boy-jobs,1
Senior Catering Manager,senior-catering-manager-jobs,1
Catering Manager,catering-manager-jobs,1
Catering Executive,catering-executive-jobs,1
Catering Assistant,catering-assistant-jobs,1
Catering Incharge,catering-incharge-jobs,1
Food Beverage Service,food-beverage-service-jobs,1
Food Supervisor,food-supervisor-jobs,1
Ice Cream Maker,ice-cream-maker-jobs,1
Food Beverage Cost Controller,food-beverage-cost-controller-jobs,1
Cost Control,cost-control-jobs,1
Food Beverage,food-beverage-jobs,1
Food Beverage Manager,food-beverage-manager-jobs,1
Chef,chef-jobs,1
Veg Chef,veg-chef-jobs,1
Cook Chef,cook-chef-jobs,1
North Indian Chef,north-indian-chef-jobs,1
Tandoor Chef,tandoor-chef-jobs,1
Mughlai Chef,mughlai-chef-jobs,1
Indian Chef,indian-chef-jobs,1
South Indian Chef,south-indian-chef-jobs,1
Chinese Chef,chinese-chef-jobs,1
Italian Chef,italian-chef-jobs,1
Continental Chef,continental-chef-jobs,1
Mexican Chef,mexican-chef-jobs,1
Chef Executive,chef-executive-jobs,1
Bakery Chef,bakery-chef-jobs,1
Non Veg Chef,non-veg-chef-jobs,1
Executive Chef,executive-chef-jobs,1
Confectionery Chef,confectionery-chef-jobs,1
Japanese Chef,japanese-chef-jobs,1
Thai Chef,thai-chef-jobs,1
West Indian Chef,west-indian-chef-jobs,1
Desert  Food  Chef,desert-food-chef-jobs,1
Pastry Chef,pastry-chef-jobs,1
All Rounder Chef,all-rounder-chef-jobs,1
Multi Cuisine Chef,multi-cuisine-chef-jobs,1
Asian Cook Chef,asian-cook-chef-jobs,1
Master Chef,master-chef-jobs,1
Punjabi Chef,punjabi-chef-jobs,1
Momos Chef,momos-chef-jobs,1
Burger Chef,burger-chef-jobs,1
Indiancurry Chef,indiancurry-chef-jobs,1
Junior Chef,junior-chef-jobs,1
French Chef,french-chef-jobs,1
Rajasthani Chef,rajasthani-chef-jobs,1
Commis Chef,commis-chef-jobs,1
Sushi Chef,sushi-chef-jobs,1
Commis 2 Chef,commis-2-chef-jobs,1
Demi Chef De Partie,demi-chef-de-partie-jobs,1
American Chef,american-chef-jobs,1
Oriental Chef,oriental-chef-jobs,1
Chef North Indian,chef-north-indian-jobs,1
European Chef,european-chef-jobs,1
Coffee Maker,coffee-maker-jobs,1
Sous Chef,sous-chef-jobs,1
Butcher Chef,butcher-chef-jobs,1
International Chef,international-chef-jobs,1
Head Chef,head-chef-jobs,1
Chef de partie,chef-de-partie-jobs,1
Commis 3 Chef,commis-3-chef-jobs,1
Lebanese Chef,lebanese-chef-jobs,1
Beverages Chef,beverages-chef-jobs,1
Continental Helper,continental-helper-jobs,1
DCDP Chef,dcdp-chef-jobs,1
Junior Bakery Chef,junior-bakery-chef-jobs,1
Fast Food Chef,fast-food-chef-jobs,1
Waffles Makers,waffles-makers-jobs,1
Cook CDP,cook-cdp-jobs,1
Barbeque,barbeque-jobs,1
Burger Maker,burger-maker-jobs,1
Arabian Chef,arabian-chef-jobs,1
House Maid,house-maid-jobs,1
House Keeping,house-keeping-jobs,1
House Cleaning,house-cleaning-jobs,1
Servant Housekeeping,servant-housekeeping-jobs,1
Cleaner,cleaner-jobs,1
House Worker,house-worker-jobs,1
Housemaid,housemaid-jobs,1
Housekeeping Supervisor,housekeeping-supervisor-jobs,1
Housekeeper,housekeeper-jobs,1
Maid,maid-jobs,1
Housekeeping Manager,housekeeping-manager-jobs,1
House Keeping Executive,house-keeping-executive-jobs,1
Baby Sitting,baby-sitting-jobs,1
Housekeeping,housekeeping-jobs,1
Dishwasher,dishwasher-jobs,1
Nanny,nanny-jobs,1
Serve Boy,serve-boy-jobs,1
Service Boy,service-boy-jobs,1
Peon,peon-jobs,1
Office Boy,office-boy-jobs,1
Office Boy Peon,office-boy-peon-jobs,1
Pantry Boy,pantry-boy-jobs,1
Pantry Work,pantry-work-jobs,1
Office Peon,office-peon-jobs,1
Office Girl Peon,office-girl-peon-jobs,1
Office Girl,office-girl-jobs,1
Field Boy,field-boy-jobs,1
Field Work,field-work-jobs,1
Field Verification,field-verification-jobs,1
Field Supplier,field-supplier-jobs,1
Field Worker,field-worker-jobs,1
Payment Collection Executive,payment-collection-executive-jobs,1
Documentation Collection,documentation-collection-jobs,1
Field Collection,field-collection-jobs,1
Field Collector,field-collector-jobs,1
Field Engineer,field-engineer-jobs,1
Field Monitor,field-monitor-jobs,1
Field Delivery,field-delivery-jobs,1
Field Coordinator,field-coordinator-jobs,1
Field Officer,field-officer-jobs,1
Team Leader Field,team-leader-field-jobs,1
Field Supervisor,field-supervisor-jobs,1
Field Survey,field-survey-jobs,1
Field Verification Executive,field-verification-executive-jobs,1
Promoter,promoter-jobs,1
Field Promoter,field-promoter-jobs,1
Survey Boy,survey-boy-jobs,1
DRA Certified,dra-certified-jobs,1
Refinery Operations,refinery-operations-jobs,1
News Paper Distributor,news-paper-distributor-jobs,1
Data Collection,data-collection-jobs,1
Activation Officer,activation-officer-jobs,1
Steward,steward-jobs,1
Waiter,waiter-jobs,1
Stewardship Coordinator,stewardship-coordinator-jobs,1
Bar Man,bar-man-jobs,1
Bar Steward,bar-steward-jobs,1
Steward Waiter,steward-waiter-jobs,1
Hotel Steward,hotel-steward-jobs,1
Senior Steward,senior-steward-jobs,1
Bartender,bartender-jobs,1
Room Attendant,room-attendant-jobs,1
Head Bartender,head-bartender-jobs,1
Bar Captain,bar-captain-jobs,1
Sr Steward,sr-steward-jobs,1
Restaurant Steward,restaurant-steward-jobs,1
F & B Service Steward,f-and-b-service-steward-jobs,1
Wedding Helper,wedding-helper-jobs,1
Wedding Stewart,wedding-stewart-jobs,1
Training Captain,training-captain-jobs,1
Washer,washer-jobs,1
Mocktail Maker,mocktail-maker-jobs,1
Bike Washer,bike-washer-jobs,1
Car Washer,car-washer-jobs,1
Hotel Captain,hotel-captain-jobs,1
Hotel Management,hotel-management-jobs,1
Hotel Supervisor,hotel-supervisor-jobs,1
Restaurant Manager,restaurant-manager-jobs,1
Hotel Manager,hotel-manager-jobs,1
Restaurant Captain,restaurant-captain-jobs,1
Restaurant Supervisor,restaurant-supervisor-jobs,1
Hospitality Executive,hospitality-executive-jobs,1
Sr Captain,sr-captain-jobs,1
Senior Captain,senior-captain-jobs,1
Captain,captain-jobs,1
Senior Hotel Captain,senior-hotel-captain-jobs,1
Hotel Sales,hotel-sales-jobs,1
Assistant Restaurant Manager,assistant-restaurant-manager-jobs,1
Booking Manager,booking-manager-jobs,1
Cafe Manager,cafe-manager-jobs,1
Captian,captian-jobs,1
Master Mason,master-mason-jobs,1
Mason,mason-jobs,1
Master Mason Construction,master-mason-construction-jobs,1
Marble Construction,marble-construction-jobs,1
Supervisor,supervisor-jobs,1
Accidental Supervisor,accidental-supervisor-jobs,1
